league_code,date,week,hg,ag,lam_h,lam_a
NO-PN2,2025-10-08,2025-10-06/2025-10-12,1,4,2.2843747276852335,2.0893406604945546
SW-ES,2025-10-10,2025-10-06/2025-10-12,1,3,1.2972783541088475,1.0245893540387705
SW-ES,2025-10-10,2025-10-06/2025-10-12,1,2,2.1591245817361,1.1693663310062328
SW-EN,2025-10-10,2025-10-06/2025-10-12,1,1,1.410190948712425,1.8104810552437007
SW-DA,2025-10-11,2025-10-06/2025-10-12,2,1,2.6149007709897716,0.8120490171102112
NO-1DK,2025-10-11,2025-10-06/2025-10-12,1,1,1.371602800143813,1.5827368562291873
SW-ES,2025-10-11,2025-10-06/2025-10-12,1,0,1.3514123019098914,1.74055333068961
SW-DA,2025-10-11,2025-10-06/2025-10-12,2,3,2.1949885966757723,2.088832238354383
SW-DA,2025-10-11,2025-10-06/2025-10-12,0,1,1.022765970294632,1.1361028553263692
SW-DA,2025-10-11,2025-10-06/2025-10-12,2,0,1.848575707009589,1.4720553180620695
NL,2025-10-11,2025-10-06/2025-10-12,3,1,2.499093364802814,1.7371873792803192
NL,2025-10-11,2025-10-06/2025-10-12,0,2,0.8674699890520993,3.493731202266072
SW-ES,2025-10-11,2025-10-06/2025-10-12,3,0,3.2072454449437253,0.857303456712755
SW-DA,2025-10-11,2025-10-06/2025-10-12,1,2,1.113046686994225,1.834495255331856
SW-ES,2025-10-11,2025-10-06/2025-10-12,0,0,0.4615793932425746,1.3578199391600505
NO-PN2,2025-10-11,2025-10-06/2025-10-12,3,1,2.5853465943360496,1.5858411241686778
NO-PN1,2025-10-11,2025-10-06/2025-10-12,2,1,1.6843176624576952,1.489873427101501
SW-EE,2025-10-11,2025-10-06/2025-10-12,1,1,1.4820768964626068,0.7883024100045248
SW-EE,2025-10-11,2025-10-06/2025-10-12,1,0,2.2205696686986935,0.9340276502676829
SW-EE,2025-10-11,2025-10-06/2025-10-12,1,4,0.451330544890143,2.57734632183736
SW-EE,2025-10-11,2025-10-06/2025-10-12,2,3,0.7619645534940789,1.7194361008475565
SW-EE,2025-10-11,2025-10-06/2025-10-12,0,2,1.4569897607755304,2.480470879541413
SW-EE,2025-10-11,2025-10-06/2025-10-12,3,0,3.1609765150224223,0.7253337515249559
NO-PN1,2025-10-11,2025-10-06/2025-10-12,1,0,2.4253024470179585,0.6708454467081331
NO-PN1,2025-10-11,2025-10-06/2025-10-12,2,0,2.4391761744633014,0.8111368505705739
NO-TS,2025-10-11,2025-10-06/2025-10-12,2,2,1.9559975914260828,1.0106704955847947
SW-EN,2025-10-11,2025-10-06/2025-10-12,0,1,1.5967303626647837,0.8610922618464777
SW-EN,2025-10-11,2025-10-06/2025-10-12,2,1,1.4883630419532075,1.4274921765007618
SW-EN,2025-10-11,2025-10-06/2025-10-12,3,4,3.1604701777729782,1.7552447858612834
SW-EN,2025-10-11,2025-10-06/2025-10-12,1,2,1.3827554504725459,2.4612593712836492
SW-DA,2025-10-11,2025-10-06/2025-10-12,6,3,2.008628988233101,0.6125047116221178
NO-PN2,2025-10-11,2025-10-06/2025-10-12,2,1,2.425465583442618,1.128747314051049
NO-PN2,2025-10-11,2025-10-06/2025-10-12,2,0,3.15269448906765,1.2032476534565064
SW-ES,2025-10-11,2025-10-06/2025-10-12,4,0,2.431883452821577,1.3692190369171462
NO-PN2,2025-10-11,2025-10-06/2025-10-12,0,0,2.2776322956349637,1.6672406654323093
SW-EN,2025-10-11,2025-10-06/2025-10-12,0,0,1.660744108675484,2.005054091956955
NO-1DK,2025-10-12,2025-10-06/2025-10-12,1,1,1.0791680606683551,0.9895830343514235
SW-EE,2025-10-12,2025-10-06/2025-10-12,0,0,3.7886345869819795,0.44664980973727925
NO-1DK,2025-10-12,2025-10-06/2025-10-12,2,0,2.179951336657881,0.793647195326735
NO-1DK,2025-10-12,2025-10-06/2025-10-12,0,3,1.42368288116439,1.8871144129818556
NO-1DK,2025-10-12,2025-10-06/2025-10-12,2,1,1.8481377498824592,2.047791901290153
NO-TS,2025-10-12,2025-10-06/2025-10-12,2,4,0.859946070322251,1.3722714936622258
NO-TS,2025-10-12,2025-10-06/2025-10-12,8,0,2.258961276687754,0.45153810692244906
NO-TS,2025-10-12,2025-10-06/2025-10-12,1,0,2.8280134223560487,1.3303569860947406
NO-PN2,2025-10-12,2025-10-06/2025-10-12,0,1,1.3767448661769133,1.809227469759171
NO-PN2,2025-10-12,2025-10-06/2025-10-12,4,1,2.592397134591706,1.7301282952238575
NO-PN2,2025-10-12,2025-10-06/2025-10-12,1,2,1.2055276346807247,1.8890443972934028
SW-EN,2025-10-12,2025-10-06/2025-10-12,4,3,2.199911579733703,0.6827681712173841
NO-1DK,2025-10-12,2025-10-06/2025-10-12,1,4,1.070512617552255,1.8579506132055035
NO-TS,2025-10-12,2025-10-06/2025-10-12,1,1,0.6927196452830615,1.185848223562952
SW-EN,2025-10-12,2025-10-06/2025-10-12,0,2,0.9865668737203583,1.2968402941102932
SW-ES,2025-10-12,2025-10-06/2025-10-12,1,3,1.2409992844233155,1.2510525775550907
NO-PN1,2025-10-12,2025-10-06/2025-10-12,2,2,3.682584476546861,1.3100862867934076
NO-PN1,2025-10-12,2025-10-06/2025-10-12,4,3,1.2611373117171423,1.1166767312332955
NO-PN1,2025-10-12,2025-10-06/2025-10-12,2,1,2.599791395076318,1.2453775381994159
NO-PN1,2025-10-12,2025-10-06/2025-10-12,3,2,1.7776880133637671,0.9469555576443955
SW-ES,2025-10-12,2025-10-06/2025-10-12,1,0,1.4717321167614046,1.489613391380596
SW-DA,2025-10-12,2025-10-06/2025-10-12,1,2,1.7915930519175636,1.5287352304789523
NL,2025-10-12,2025-10-06/2025-10-12,3,2,1.7345275539325942,0.7736115965771921
VL,2025-10-16,2025-10-13/2025-10-19,1,1,1.5224241602934232,1.7374660506850075
SW-EN,2025-10-17,2025-10-13/2025-10-19,3,3,2.123802235780528,1.2143683950099489
NO-OBOS,2025-10-17,2025-10-13/2025-10-19,5,1,1.761481471520083,0.7060882975602082
SW-DA,2025-10-17,2025-10-13/2025-10-19,1,4,1.1764705757900937,1.9564546133596141
SW-ES,2025-10-17,2025-10-13/2025-10-19,1,2,1.4317178161549682,1.1818445947999463
SW-ES,2025-10-17,2025-10-13/2025-10-19,1,4,1.6827921730667519,1.985658661877701
NO-PN2,2025-10-18,2025-10-13/2025-10-19,3,0,3.19667697196306,1.131420574994049
SW-SE,2025-10-18,2025-10-13/2025-10-19,3,0,1.4376531270748136,1.6062356971783514
NO-ELI,2025-10-18,2025-10-13/2025-10-19,2,5,1.1734832183883828,2.384865407077671
NL,2025-10-18,2025-10-13/2025-10-19,1,2,1.004852961578782,2.705447264840996
SW-SE,2025-10-18,2025-10-13/2025-10-19,2,1,2.372437747501181,0.81418830091645
NL,2025-10-18,2025-10-13/2025-10-19,6,0,4.160533340506519,0.33319361386024143
NL,2025-10-18,2025-10-13/2025-10-19,2,1,2.7283540786925267,2.0017915983969075
M1L,2025-10-18,2025-10-13/2025-10-19,1,1,1.0546688896020104,1.3435459011510495
M1L,2025-10-18,2025-10-13/2025-10-19,1,2,1.3177254115571264,1.4422166177440663
M1L,2025-10-18,2025-10-13/2025-10-19,2,1,1.8929603910302675,1.6835018978665592
SW-SE,2025-10-18,2025-10-13/2025-10-19,0,0,2.1829251611130003,0.8363721405087913
SW-SE,2025-10-18,2025-10-13/2025-10-19,1,0,1.7858511800854906,1.8574743438989376
M1L,2025-10-18,2025-10-13/2025-10-19,3,3,1.5983613468700184,1.8825052152230206
M1L,2025-10-18,2025-10-13/2025-10-19,1,2,2.0048395818970897,1.232890224393548
NO-PN1,2025-10-18,2025-10-13/2025-10-19,1,3,2.1191940077364944,0.8927774367128352
SW-AL,2025-10-18,2025-10-13/2025-10-19,1,1,2.1198030993898973,2.229853832714774
NO-OBOS,2025-10-18,2025-10-13/2025-10-19,0,5,1.115301161161501,1.4934701950105973
NO-OBOS,2025-10-18,2025-10-13/2025-10-19,4,0,2.164482843017382,1.1739613455631865
NO-OBOS,2025-10-18,2025-10-13/2025-10-19,3,3,1.473532130950066,1.3532968082617185
NO-OBOS,2025-10-18,2025-10-13/2025-10-19,0,6,1.1639836082884942,2.365246173900642
NO-OBOS,2025-10-18,2025-10-13/2025-10-19,2,4,1.5622813483071074,2.735720676771987
NO-OBOS,2025-10-18,2025-10-13/2025-10-19,1,1,1.4490319913285605,1.1360939585149312
NO-OBOS,2025-10-18,2025-10-13/2025-10-19,0,0,1.377233526343715,1.9670279684644065
SW-EE,2025-10-18,2025-10-13/2025-10-19,3,3,2.554927498382657,0.8575744212623999
SW-EE,2025-10-18,2025-10-13/2025-10-19,0,5,0.8635112663970096,2.6364782626901486
SW-EE,2025-10-18,2025-10-13/2025-10-19,3,0,1.7305928935619224,0.9973177495471256
SW-EE,2025-10-18,2025-10-13/2025-10-19,2,0,1.5163271541867158,0.941436568194068
SW-EE,2025-10-18,2025-10-13/2025-10-19,2,5,0.5457560382245391,3.004050169350032
SW-EE,2025-10-18,2025-10-13/2025-10-19,1,2,2.482284531905064,0.7227568094826801
NO-ELI,2025-10-18,2025-10-13/2025-10-19,2,2,1.2747970190745421,1.2495798234303501
SW-AL,2025-10-18,2025-10-13/2025-10-19,0,2,1.3211930845523798,1.8544447655249594
NO-PN2,2025-10-18,2025-10-13/2025-10-19,2,0,1.762063966072216,1.5832122560381907
NO-ELI,2025-10-18,2025-10-13/2025-10-19,4,1,3.1420635230590497,0.5660255518775367
SW-SE,2025-10-18,2025-10-13/2025-10-19,3,2,1.2481102466319098,0.5875829768587508
VL,2025-10-18,2025-10-13/2025-10-19,1,3,1.3497117949901452,1.1945196156694855
SW-ES,2025-10-18,2025-10-13/2025-10-19,4,0,1.4920933863472459,1.3531396279116708
SW-EN,2025-10-18,2025-10-13/2025-10-19,1,1,2.924321098970042,1.0151436240962455
SW-EN,2025-10-18,2025-10-13/2025-10-19,2,0,1.5107437013534457,0.5340485357818326
SW-DA,2025-10-18,2025-10-13/2025-10-19,1,4,1.11800513543596,1.5511530963096631
VL,2025-10-18,2025-10-13/2025-10-19,1,2,1.458043174303066,1.3453099057591926
SW-DA,2025-10-18,2025-10-13/2025-10-19,3,3,1.216065049187932,2.594883105812843
SW-ES,2025-10-18,2025-10-13/2025-10-19,1,0,2.2189288411263903,0.9221791708316616
SW-ES,2025-10-18,2025-10-13/2025-10-19,1,3,1.0695581171628856,1.1006266041109192
SW-ES,2025-10-18,2025-10-13/2025-10-19,1,3,0.9074814480784741,2.663291857757731
NO-1DK,2025-10-18,2025-10-13/2025-10-19,3,2,2.0680110642986858,1.9941445755795215
VL,2025-10-18,2025-10-13/2025-10-19,2,0,1.515859083531111,1.6977690679679749
NO-1DK,2025-10-18,2025-10-13/2025-10-19,1,2,1.6932699732568155,1.0753810399632449
NO-1DK,2025-10-18,2025-10-13/2025-10-19,3,0,2.9145762721171216,1.1806756687311368
NO-1DK,2025-10-18,2025-10-13/2025-10-19,0,5,0.7416866478753101,2.24268174414757
NO-1DK,2025-10-18,2025-10-13/2025-10-19,4,0,2.470749221616381,0.5231264147161587
NO-PN1,2025-10-18,2025-10-13/2025-10-19,4,1,2.7595137382903476,1.2828193191511867
NO-PN1,2025-10-18,2025-10-13/2025-10-19,0,1,1.3968786887249989,1.234709270827035
NO-PN1,2025-10-18,2025-10-13/2025-10-19,2,1,2.1696641443861884,0.9552052624928249
NO-1DK,2025-10-18,2025-10-13/2025-10-19,2,3,2.4455566390921755,0.52050499780782
SW-ES,2025-10-18,2025-10-13/2025-10-19,2,2,1.8429458249250785,0.8108836402618793
NO-PN2,2025-10-19,2025-10-13/2025-10-19,3,0,2.3284987142686266,0.9862780031506672
NO-PN2,2025-10-19,2025-10-13/2025-10-19,3,5,2.041139733380119,1.9257420893593693
NO-PN2,2025-10-19,2025-10-13/2025-10-19,3,6,1.9736622533334376,1.7747114266101915
NO-PN2,2025-10-19,2025-10-13/2025-10-19,1,2,1.9819867550391013,1.8533700973889906
NO-ELI,2025-10-19,2025-10-13/2025-10-19,0,3,1.350306425832146,1.3902280739931163
NO-ELI,2025-10-19,2025-10-13/2025-10-19,1,3,1.6739409028438386,1.2392545033693212
SW-AL,2025-10-19,2025-10-13/2025-10-19,1,1,1.627482866702908,2.17761281351258
SW-AL,2025-10-19,2025-10-13/2025-10-19,2,1,1.639063956589222,0.9413612747634482
SW-AL,2025-10-19,2025-10-13/2025-10-19,3,2,1.0720500618450926,1.2227843004474444
SW-SE,2025-10-19,2025-10-13/2025-10-19,3,2,1.674833515206827,1.0327470921950042
SW-EE,2025-10-19,2025-10-13/2025-10-19,1,2,1.3702473260049073,0.9014050176311786
NO-PN1,2025-10-19,2025-10-13/2025-10-19,2,0,1.711736784298464,1.4444065122056688
NO-PN1,2025-10-19,2025-10-13/2025-10-19,1,0,1.6910043969208433,1.1690384572634274
NO-PN1,2025-10-19,2025-10-13/2025-10-19,1,1,1.7670243416723013,1.6669450904378702
VL,2025-10-19,2025-10-13/2025-10-19,3,1,1.9864254975543842,1.8610569238268015
SW-AL,2025-10-19,2025-10-13/2025-10-19,5,1,1.4413347075076983,1.1602078008749803
SW-SE,2025-10-19,2025-10-13/2025-10-19,1,3,1.7127271544597231,0.6914307861636032
NO-PN2,2025-10-19,2025-10-13/2025-10-19,1,2,1.348846602196009,1.5620302180728065
VL,2025-10-19,2025-10-13/2025-10-19,3,4,1.4466649456499485,2.551587774636828
M1,2025-10-19,2025-10-13/2025-10-19,5,0,1.2631608869211308,1.117173729487757
M1,2025-10-19,2025-10-13/2025-10-19,1,6,2.7723481029432016,1.4461851828203407
SW-SE,2025-10-19,2025-10-13/2025-10-19,3,1,2.157733443470196,0.8544170359326654
M1,2025-10-19,2025-10-13/2025-10-19,1,3,2.1888081290884434,1.4642617187678195
SW-DA,2025-10-19,2025-10-13/2025-10-19,0,2,0.825471058794245,2.8768340533844863
NO-TS,2025-10-19,2025-10-13/2025-10-19,0,4,0.8557258931767086,1.6532327654323773
NO-TS,2025-10-19,2025-10-13/2025-10-19,2,3,1.1776113467603746,1.5683276662782772
NO-TS,2025-10-19,2025-10-13/2025-10-19,1,5,0.44274777098778123,4.014155993782271
NO-TS,2025-10-19,2025-10-13/2025-10-19,2,2,1.0020762952016211,1.186188251156952
NO-TS,2025-10-19,2025-10-13/2025-10-19,0,1,0.6939351165581673,2.782046373790205
SW-ES,2025-10-19,2025-10-13/2025-10-19,1,3,1.0997606560152076,1.0404531113124078
SW-EN,2025-10-19,2025-10-13/2025-10-19,0,1,1.4920382247779915,1.3028310016830595
SW-EN,2025-10-19,2025-10-13/2025-10-19,4,2,3.6714898791001085,1.3646208909185304
SW-EN,2025-10-19,2025-10-13/2025-10-19,6,0,3.568638104559933,0.9446875742031964
VL,2025-10-19,2025-10-13/2025-10-19,1,2,1.3445795542899928,1.4358748311728682
SW-DA,2025-10-19,2025-10-13/2025-10-19,0,6,0.9297936619155037,4.9071069484792575
NO-ELI,2025-10-19,2025-10-13/2025-10-19,1,1,2.213053216475493,0.8036816364132779
NO-ELI,2025-10-19,2025-10-13/2025-10-19,2,1,1.6808352276974767,1.4480813228606757
NO-ELI,2025-10-19,2025-10-13/2025-10-19,1,3,1.4918001663623344,1.456124891563362
M1,2025-10-19,2025-10-13/2025-10-19,1,2,2.4305491602104623,1.4066039755671638
M1,2025-10-19,2025-10-13/2025-10-19,5,1,1.8790162824320957,1.4021167549629203
M1,2025-10-19,2025-10-13/2025-10-19,2,2,1.9227327215336896,1.237448151385735
SW-DA,2025-10-19,2025-10-13/2025-10-19,2,0,0.8493139505852279,1.6087246985203743
SW-EN,2025-10-19,2025-10-13/2025-10-19,1,3,1.9782487447542523,1.3578585163647305
SW-DA,2025-10-19,2025-10-13/2025-10-19,1,0,1.7773472426049648,0.7965526297068624
SW-EN,2025-10-20,2025-10-20/2025-10-26,1,1,1.9738084011139263,0.840454806874706
SW-AL,2025-10-20,2025-10-20/2025-10-26,0,1,1.225973473333358,0.9190555540543176
SW-AL,2025-10-20,2025-10-20/2025-10-26,0,2,0.6559804360898651,1.1694794054545066
NO-OBOS,2025-10-22,2025-10-20/2025-10-26,2,0,2.049451460218629,1.3272755422548193
NO-OBOS,2025-10-22,2025-10-20/2025-10-26,1,3,1.4551547444304282,1.745569172221953
NO-OBOS,2025-10-22,2025-10-20/2025-10-26,3,0,2.4950190282510825,1.1994084597611878
VL,2025-10-22,2025-10-20/2025-10-26,3,4,2.385963654640111,2.2718462627623897
VL,2025-10-22,2025-10-20/2025-10-26,2,1,2.093048852195156,1.0745283912386772
NO-OBOS,2025-10-22,2025-10-20/2025-10-26,2,1,2.5020190061359258,0.6710193124505068
NO-OBOS,2025-10-22,2025-10-20/2025-10-26,1,7,0.6017209064827801,2.0285768836433826
NO-OBOS,2025-10-22,2025-10-20/2025-10-26,3,0,2.4690419405215174,1.2824227775181858
NO-OBOS,2025-10-22,2025-10-20/2025-10-26,2,0,2.762947359517116,1.1014006301322612
NO-OBOS,2025-10-22,2025-10-20/2025-10-26,2,1,1.5242200615462889,1.1647127481534794
SW-EN,2025-10-24,2025-10-20/2025-10-26,1,2,0.8466257273032208,1.836713019450341
SW-SE,2025-10-24,2025-10-20/2025-10-26,0,2,1.719984297409934,1.3336632351489992
NO-OBOS,2025-10-25,2025-10-20/2025-10-26,2,1,3.222917940165245,0.6988018462913209
SW-SE,2025-10-25,2025-10-20/2025-10-26,2,2,1.0902034545738193,1.4930019744387963
SW-SE,2025-10-25,2025-10-20/2025-10-26,3,1,1.2169365747713525,1.460836603643163
SW-SE,2025-10-25,2025-10-20/2025-10-26,0,0,2.0279516366871086,0.7126217803531393
SW-SE,2025-10-25,2025-10-20/2025-10-26,3,2,1.615501375581273,1.368994609485656
SW-SE,2025-10-25,2025-10-20/2025-10-26,0,2,0.8395788215217751,1.3379975368931523
NO-PN2,2025-10-25,2025-10-20/2025-10-26,3,1,3.6843579360128818,1.1144102532369764
NO-PN2,2025-10-25,2025-10-20/2025-10-26,6,4,3.274331777862733,1.2450954948014525
NO-PN2,2025-10-25,2025-10-20/2025-10-26,1,2,0.753343896529995,2.25363052259106
NO-PN2,2025-10-25,2025-10-20/2025-10-26,0,3,2.880618960149126,2.0021124300742517
NO-PN2,2025-10-25,2025-10-20/2025-10-26,1,2,1.8544238354568299,1.5819465883220025
NO-PN2,2025-10-25,2025-10-20/2025-10-26,1,0,1.6791576529191417,1.5024626429814465
NO-OBOS,2025-10-25,2025-10-20/2025-10-26,0,1,1.7179019167809575,1.4577619066122618
NO-PN2,2025-10-25,2025-10-20/2025-10-26,1,3,1.9977622390002998,1.1192685989073405
SW-AL,2025-10-25,2025-10-20/2025-10-26,6,2,2.887789173616588,1.0138336302791031
SW-ES,2025-10-25,2025-10-20/2025-10-26,0,1,1.0427825285345935,1.4832363527410808
VL,2025-10-25,2025-10-20/2025-10-26,1,3,1.3906259225970954,2.49831941639953
NO-OBOS,2025-10-25,2025-10-20/2025-10-26,2,2,1.1275191922409875,2.17393584260365
NO-OBOS,2025-10-25,2025-10-20/2025-10-26,0,1,1.2736917167968096,1.6717012759968493
SW-ES,2025-10-25,2025-10-20/2025-10-26,5,0,2.0982145970326216,1.0968680260656813
SW-ES,2025-10-25,2025-10-20/2025-10-26,2,2,0.8849502903171119,1.2438610464573046
SW-ES,2025-10-25,2025-10-20/2025-10-26,2,0,2.9536072888157094,0.7211138450561762
NO-OBOS,2025-10-25,2025-10-20/2025-10-26,1,1,1.1877674894016483,2.747729455317468
NO-OBOS,2025-10-25,2025-10-20/2025-10-26,1,1,1.002749828490483,1.7113954597483307
NO-OBOS,2025-10-25,2025-10-20/2025-10-26,1,4,1.2155179810937435,1.680001653713385
NO-OBOS,2025-10-25,2025-10-20/2025-10-26,1,3,1.2874857345441986,1.672239382779578
SW-AL,2025-10-25,2025-10-20/2025-10-26,1,2,1.3190084495304442,1.0971481064839548
SW-ES,2025-10-25,2025-10-20/2025-10-26,4,2,1.6647523758668736,1.3898492509581977
SW-ES,2025-10-25,2025-10-20/2025-10-26,0,1,0.8976307167995254,1.9081230430777956
NO-PN1,2025-10-25,2025-10-20/2025-10-26,4,1,2.310938251635716,0.8323204254940798
NO-PN1,2025-10-25,2025-10-20/2025-10-26,2,4,1.6473171589176976,1.9320569835005572
NO-PN1,2025-10-25,2025-10-20/2025-10-26,1,2,1.5219539229391483,1.3992108562060703
NO-PN1,2025-10-25,2025-10-20/2025-10-26,2,2,2.451733240049404,1.104567172735694
NO-PN1,2025-10-25,2025-10-20/2025-10-26,3,1,1.107144105308922,1.7505945207788192
NO-PN1,2025-10-25,2025-10-20/2025-10-26,3,1,2.626196408994288,1.2792986735841734
NO-PN1,2025-10-25,2025-10-20/2025-10-26,2,3,1.6880955197270975,0.7243906668112506
NO-ELI,2025-10-25,2025-10-20/2025-10-26,2,1,1.4770874466209873,1.6125154842395482
SW-EN,2025-10-25,2025-10-20/2025-10-26,0,3,1.1568152405383492,1.8770494313078132
SW-EN,2025-10-25,2025-10-20/2025-10-26,2,3,1.5557996991550738,1.094882090566465
SW-EN,2025-10-25,2025-10-20/2025-10-26,2,3,2.6335313823949624,1.9931204238019387
SW-EN,2025-10-25,2025-10-20/2025-10-26,3,3,1.1142816720920998,2.0940330852324167
NO-ELI,2025-10-25,2025-10-20/2025-10-26,5,1,2.766991244448476,0.8586110592688214
SW-EN,2025-10-26,2025-10-20/2025-10-26,2,4,0.8768023326292392,1.3123928030461613
SW-SE,2025-10-26,2025-10-20/2025-10-26,1,1,0.9803632204777033,1.9712437849390185
SW-EN,2025-10-26,2025-10-20/2025-10-26,4,1,1.4558416521591393,1.921467196925124
NO-ELI,2025-10-26,2025-10-20/2025-10-26,4,1,2.7673198800197394,0.8364827681050628
SW-EN,2025-10-26,2025-10-20/2025-10-26,3,2,2.9785741173944427,1.3325099798853686
SW-AL,2025-10-26,2025-10-20/2025-10-26,2,2,1.5614024173726457,1.0828190211894464
NO-ELI,2025-10-26,2025-10-20/2025-10-26,2,3,0.685719182553919,2.0127094011486353
NO-ELI,2025-10-26,2025-10-20/2025-10-26,2,3,1.4542762575283408,1.665653048045826
SW-AL,2025-10-26,2025-10-20/2025-10-26,2,1,2.253325326210587,0.5622100819319502
VL,2025-10-26,2025-10-20/2025-10-26,1,1,1.5603991760066847,1.7331706214388591
NO-ELI,2025-10-26,2025-10-20/2025-10-26,2,1,2.5380403916597083,1.3236343489796372
NO-ELI,2025-10-26,2025-10-20/2025-10-26,0,0,1.5280531313031298,1.0973852703708955
NO-ELI,2025-10-26,2025-10-20/2025-10-26,1,3,1.2786450307264634,1.3109030880504289
SW-ES,2025-10-26,2025-10-20/2025-10-26,2,2,1.777639408920613,1.0849499336089539
SW-AL,2025-10-26,2025-10-20/2025-10-26,0,3,0.6998551176979886,1.3720949072740003
SW-SE,2025-10-26,2025-10-20/2025-10-26,1,2,1.8201052918161316,1.173399101109111
SW-ES,2025-10-26,2025-10-20/2025-10-26,4,0,3.0666120953014744,0.8048014033904576
SW-AL,2025-10-26,2025-10-20/2025-10-26,4,0,2.3038963407638278,1.961063190032529
VL,2025-10-27,2025-10-27/2025-11-02,0,1,1.586022961091903,2.042840351091522
SW-AL,2025-10-27,2025-10-27/2025-11-02,0,2,1.1341164747876766,1.4923443611827565
SW-AL,2025-10-27,2025-10-27/2025-11-02,1,3,1.2589429264624816,1.4931765313074417
NO-ELI,2025-10-29,2025-10-27/2025-11-02,1,2,1.447647768638583,2.141692086571115
NO-ELI,2025-10-29,2025-10-27/2025-11-02,1,1,1.5061470107156074,1.5016173219778675
NO-OBOS,2025-10-29,2025-10-27/2025-11-02,3,2,1.142192265379542,2.4312362343956866
VL,2025-10-30,2025-10-27/2025-11-02,2,2,1.636294108442122,1.4549956213137516
VL,2025-10-30,2025-10-27/2025-11-02,1,1,2.4862138925136352,1.144880172834089
VL,2025-10-30,2025-10-27/2025-11-02,3,1,2.0980728082869526,2.0415773282755545
SW-EE,2025-10-31,2025-10-27/2025-11-02,0,2,1.063588267687297,1.4641639020927506
SW-SE,2025-11-01,2025-10-27/2025-11-02,1,1,1.4876151398274273,0.9599103900110327
SW-EN,2025-11-01,2025-10-27/2025-11-02,3,5,1.3506377707341957,1.493612342234407
SW-SE,2025-11-01,2025-10-27/2025-11-02,2,0,1.5174501902305724,0.9003436509725217
SW-SE,2025-11-01,2025-10-27/2025-11-02,0,1,1.4804828803764845,1.6259159978835303
SW-SE,2025-11-01,2025-10-27/2025-11-02,1,2,2.189184578196038,1.3727277296273925
SW-SE,2025-11-01,2025-10-27/2025-11-02,1,2,1.346697354105606,1.1286512323584466
SW-AL,2025-11-01,2025-10-27/2025-11-02,1,2,1.7222624293033524,2.333152445088156
SW-EN,2025-11-01,2025-10-27/2025-11-02,1,4,1.1812746061342971,1.741747540242652
NO-ELI,2025-11-01,2025-10-27/2025-11-02,4,2,1.6813908317298045,1.3161319675009064
NO-ELI,2025-11-01,2025-10-27/2025-11-02,3,1,1.1916360968374036,2.653634035985747
SW-ES,2025-11-01,2025-10-27/2025-11-02,4,1,2.4433386121025524,0.9759602766710077
SW-ES,2025-11-01,2025-10-27/2025-11-02,5,1,3.401141128419667,0.7451825856492361
SW-ES,2025-11-01,2025-10-27/2025-11-02,1,2,0.7176679604832413,1.4363200120774569
SW-ES,2025-11-01,2025-10-27/2025-11-02,1,2,1.7018441424657056,0.8082192191695936
SW-ES,2025-11-01,2025-10-27/2025-11-02,1,0,1.3122992614461504,0.6669495979950283
SW-SE,2025-11-01,2025-10-27/2025-11-02,0,2,1.126521512246948,1.1308622386300158
SW-ES,2025-11-01,2025-10-27/2025-11-02,1,3,1.3512722099907692,1.6938267430238825
SW-DA,2025-11-01,2025-10-27/2025-11-02,2,4,1.2636711181076388,1.244490560933857
SW-DA,2025-11-01,2025-10-27/2025-11-02,1,2,1.8179064555886275,1.2844472189990206
NO-TS,2025-11-01,2025-10-27/2025-11-02,2,1,1.9195971407475634,0.7805715109812916
NO-TS,2025-11-01,2025-10-27/2025-11-02,4,2,1.5636336858679727,0.9426232360526813
NO-OBOS,2025-11-01,2025-10-27/2025-11-02,3,0,2.440128432664007,1.0212249903095953
SW-AL,2025-11-01,2025-10-27/2025-11-02,1,1,1.273307895052979,1.6414137189352282
SW-EN,2025-11-01,2025-10-27/2025-11-02,2,4,1.5634398343569311,1.8458622286729789
SW-DA,2025-11-01,2025-10-27/2025-11-02,2,0,2.487683969551823,2.554246747195715
NO-OBOS,2025-11-01,2025-10-27/2025-11-02,2,1,2.6380597937263652,1.0491916352176052
NO-OBOS,2025-11-01,2025-10-27/2025-11-02,1,4,1.1725217892947157,1.3351557234192946
SW-EE,2025-11-01,2025-10-27/2025-11-02,2,1,1.5571456028496793,1.5570326782824808
NO-OBOS,2025-11-01,2025-10-27/2025-11-02,0,0,2.142150109670375,0.8039678721583188
SW-EE,2025-11-01,2025-10-27/2025-11-02,2,0,1.460845038800044,1.0773156760027787
NO-OBOS,2025-11-01,2025-10-27/2025-11-02,4,2,2.1679170525440736,0.9313649671837515
SW-EE,2025-11-01,2025-10-27/2025-11-02,0,5,1.26483026217841,1.3335469388934822
NO-OBOS,2025-11-01,2025-10-27/2025-11-02,0,2,1.1371190126269641,2.6123417099734314
SW-EE,2025-11-01,2025-10-27/2025-11-02,4,1,3.078109756028014,0.5474278004624847
NO-TS,2025-11-02,2025-10-27/2025-11-02,2,0,3.6949616150110067,0.9459306630062776
SW-EN,2025-11-02,2025-10-27/2025-11-02,0,0,1.3516690312157575,2.1645232015339606
SW-EE,2025-11-02,2025-10-27/2025-11-02,0,1,0.9522260537538534,1.9658529094630735
SW-AL,2025-11-02,2025-10-27/2025-11-02,1,1,1.8870710582853925,0.7435052348271232
