match_id,league_code,date,home_elo,away_elo,elo_diff,home_form5_pts,away_form5_pts,form5_pts_diff,home_mom5,away_mom5,mom5_diff,home_adj_form5,away_adj_form5,adj_form5_diff,home_sos5,away_sos5,sos5_diff,home_ppg_vs_stronger8,away_ppg_vs_stronger8,ppg_vs_stronger8_diff,home_gp,away_gp,gp_diff
3960212,M1L,2025-09-06,1359.1156435650983,1528.480537366778,-169.36489380167973,0.0,8.0,-8.0,-48.35657342574655,8.211144837000575,-56.56771826274712,-1.7380140664698882,0.4392140938252628,-2.177228160295151,1482.8324857575926,1535.6331333399837,-52.80064758239109,0.375,3.0,-2.625,21,21,0
3960214,M1L,2025-09-06,1517.8337970026184,1585.8508137380734,-68.01701673545494,10.0,8.0,2.0,36.1750964987948,-9.365943113978346,45.54103961277315,0.9921827874599634,-0.23845535380037686,1.2306381412603402,1485.5027023073394,1486.6414350119605,-1.138732704621134,1.5,,,21,21,0
3960216,M1L,2025-09-12,1536.8232124475596,1436.283219991407,100.53999245615273,10.0,5.0,5.0,18.883813332588034,6.331772124226063,12.55204120836197,0.9052982867458995,0.05928180036654107,0.8460164863793584,1508.6519800322874,1533.8882319872296,-25.23625195494219,3.0,1.0,2.0,22,22,0
3960218,M1L,2025-09-12,1486.405328377266,1350.7729684843166,135.63235989294935,1.0,0.0,1.0,-53.39538085369145,-50.05501267605882,-3.3403681776326266,-1.7115090521471934,-1.7450314674927474,0.033522415345554,1536.3896778909977,1497.409734267505,38.97994362349277,0.2,0.0,0.2,22,22,0
3960217,M1L,2025-09-14,1526.0033202196491,1582.0825310068553,-56.07921078720619,8.0,7.0,1.0,11.731622670265551,-8.475265588722777,20.20688825898833,0.21197445165817763,-0.8664345496200707,1.0784090012782483,1469.467824541112,1491.6388189509057,-22.17099440979382,1.0,1.0,0.0,21,22,-1
3960219,M1L,2025-09-14,1471.0560506493146,1530.1106458169013,-59.05459516758674,9.0,12.0,-3.0,26.25012431328628,36.08923571332207,-9.83911140003579,0.6442398263374646,1.3852454235003466,-0.7410055971628821,1470.6188005374006,1499.0849852319598,-28.46618469455916,1.0,1.8333333333333333,-0.8333333333333333,21,22,-1
3960220,M1L,2025-09-14,1573.5739649237905,1506.8887580829398,66.6852068408507,8.0,11.0,-3.0,-17.99977730549176,48.071472581933676,-66.07124988742544,-0.14678990956600324,1.3997772127510768,-1.54656712231708,1498.444737312283,1461.1492208800373,37.29551643224568,,1.3333333333333333,,22,22,0
3960221,M1L,2025-09-19,1368.8960349047597,1581.3825431918303,-212.4865082870706,3.0,8.0,-5.0,-23.757688799382777,4.285620438455908,-28.043309237838685,-0.5800790568229998,-0.16871702497967633,-0.41136203184332343,1491.4894150500736,1494.3261798031112,-2.8367647530376416,0.375,,,23,23,0
3960222,M1L,2025-09-19,1499.0801798149,1594.2179445205202,-95.13776470562016,8.0,10.0,-2.0,25.786074837986007,-8.659015677216757,34.445090515202764,0.543423110173476,0.3399206534308159,0.2035024567426601,1488.8919225082734,1493.8202722817039,-4.928349773430455,1.3333333333333333,,,23,23,0
3960223,M1L,2025-09-19,1530.1432988624192,1468.2822619568228,61.86103690559639,10.0,1.0,9.0,33.27854320952633,-59.19928367197576,92.4778268815021,1.0174652296140465,-2.119352276416991,3.1368175060310377,1500.542484907133,1491.124887037186,9.41759786994703,2.0,0.2,1.8,23,23,0
3960224,M1L,2025-09-19,1441.4644699001976,1471.0233976037966,-29.55892770359901,6.0,7.0,-1.0,6.604013117587556,15.42910278658087,-8.825089668993314,0.8061638879754285,0.3022852220978438,0.5038786658775847,1546.5940534813587,1496.475333468706,50.11872001265283,1.0,1.1666666666666667,-0.16666666666666674,23,22,1
3960225,M1L,2025-09-20,1531.641962538769,1513.8679067059843,17.774055832784597,8.0,7.0,1.0,16.545908973110954,-7.048026673868662,23.593935646979617,-0.011300099435236466,-0.08912573993497075,0.07782564049973428,1475.3332319910216,1499.8940411690467,-24.56080917802501,3.0,0.6666666666666666,2.3333333333333335,23,22,1
3960215,M1L,2025-09-24,1504.5101404103893,1460.072112828264,44.438027582125414,4.0,7.0,-3.0,-11.496784054034379,-3.696439445184751,-7.8003446088496275,-0.8888573120693801,0.2151224272335217,-1.1039797393029018,1527.6916889359723,1485.3952763181667,42.29641261780557,0.3333333333333333,1.4,-1.0666666666666667,23,23,0
3960226,M1L,2025-09-26,1472.3266870687235,1452.4157546757303,19.910932392993118,2.0,8.0,-6.0,-46.820029522107006,30.2992180869428,-77.11924760904981,-1.2792922996339773,0.979081907067818,-2.258374206701795,1506.1717118947379,1523.7123826438497,-17.54067074911177,0.3333333333333333,1.25,-0.9166666666666667,24,24,0
3960227,M1L,2025-09-27,1593.0084499682546,1526.0988737505186,66.909576217736,11.0,11.0,0.0,6.948601130074167,20.374740398836593,-13.426139268762427,0.9481294478493465,1.4060907319296012,-0.4579612840802547,1487.253675259641,1489.0303941184866,-1.77671885884547,,1.75,,24,24,0
3960229,M1L,2025-09-27,1489.0078362812874,1361.8487366656132,127.15909961567422,1.0,3.0,-2.0,-36.83487961876699,-20.969195602898708,-15.865684015868283,-2.091929866093381,-0.5927293518652709,-1.49920051422811,1518.5612848312883,1510.5583186542922,8.002966176996097,0.3333333333333333,0.375,-0.041666666666666685,24,24,0
3960230,M1L,2025-09-27,1588.429841430977,1540.9997288343639,47.43011259661307,10.0,8.0,2.0,2.9980896396343724,9.08656390914939,-6.088474269515018,0.4083059148729101,-0.27999757121504143,0.6883034860879516,1483.6820794663058,1460.8948435645823,22.787235901723534,,3.0,,24,24,0
3960228,M1L,2025-09-28,1475.5744169573659,1500.2896743671656,-24.715257409799733,7.0,6.0,1.0,20.66524238270631,14.25164919642907,6.4135931862772395,0.18950950215895412,0.31283158492904073,-0.1233220827700866,1482.4679610820785,1531.1719249586752,-48.70396387659662,1.4,1.25,0.1499999999999999,24,24,0
3960231,M1L,2025-10-03,1596.833236605698,1474.3598977542013,122.47333885149669,10.0,8.0,2.0,18.2027371316708,3.333708848650076,14.869028283020725,0.2808836553852908,0.4245587334509515,-0.1436750780656607,1491.2760847811908,1468.4752273115375,22.800857469653238,,1.3333333333333333,,25,25,0
3960232,M1L,2025-10-03,1532.5963336596428,1481.6143223353515,50.98201132429131,7.0,5.0,2.0,-15.123336883882075,-21.41537992458734,6.292043040705266,-0.4705112282583406,-0.41474377175680666,-0.05576745650153392,1480.024468585004,1480.9287629350788,-0.9042943500749061,2.0,0.4,1.6,25,25,0
3960233,M1L,2025-10-04,1355.7526595777338,1576.8102257608984,-221.05756618316468,3.0,8.0,-5.0,-20.32158153264595,6.556882541028472,-26.878464073674422,-0.427022770220859,-0.01245075888101077,-0.4145720113398482,1509.8893466737081,1498.2682122286346,11.621134445073494,0.375,,,25,25,0
3960234,M1L,2025-10-04,1542.2970979578747,1443.1281194091023,99.16897854877243,11.0,5.0,6.0,49.94440177366664,14.21033050299934,35.7340712706673,1.661306946930046,-0.1350715618023962,1.7963785087324422,1532.4172358900619,1510.334889444089,22.082346445972917,2.25,1.125,1.125,25,25,0
3960235,M1L,2025-10-04,1495.1039133691668,1501.5041935703302,-6.4002802011634685,4.0,6.0,-2.0,-44.11023969836151,8.722477241461547,-52.83271693982306,-1.1107579880043608,0.20380874315748543,-1.3145667311618463,1505.1474743831907,1516.7428742414436,-11.595399858252904,0.3333333333333333,0.6666666666666666,-0.3333333333333333,25,25,0
3960236,M1L,2025-10-18,1491.3409140760432,1549.154438883789,-57.81352480774581,5.0,11.0,-6.0,-5.271869658507512,46.72870765223547,-52.00057731074298,-0.1271330020949092,1.3050267450487678,-1.432159747143677,1517.450022343774,1512.2651391443135,5.184883199460501,0.6666666666666666,2.25,-1.5833333333333335,26,26,0
3960237,M1L,2025-10-18,1497.3222402230458,1505.2671928634538,-7.944952640408019,7.0,6.0,1.0,5.754067365531,-16.4949122178175,22.2489795833485,0.14722457322088955,-0.8640053065081432,1.0112298797290329,1488.1254729200973,1487.4299073219663,0.6955655981309974,1.0,1.0,0.0,26,26,0
3960238,M1L,2025-10-18,1468.1403431120411,1516.8884157719485,-48.74807265990739,5.0,7.0,-2.0,3.9698549606625875,-27.000187365894362,30.97004232655695,-0.12148781405306097,-0.4830050664512252,0.36151725239816423,1514.64163342007,1475.8621868057635,38.77944661430661,1.3333333333333333,1.5,-0.16666666666666674,26,26,0
3960239,M1L,2025-10-18,1436.270778483188,1372.9484438706586,63.3223346125294,4.0,6.0,-2.0,-10.099058409171903,6.947237807624333,-17.046296216796236,-0.5212122277015689,0.5763666793983456,-1.0975789070999147,1503.372500240855,1532.417294195612,-29.04479395475687,1.125,0.75,0.375,26,26,0
3960240,M1L,2025-10-18,1559.6144414679736,1603.052791247858,-43.43834977988445,7.0,12.0,-5.0,-17.494602506068986,12.960762371406872,-30.45536487747586,-0.628523643766802,0.7167490629077065,-1.3452727066745085,1480.1447767657091,1481.7956433157765,-1.6508665500673487,,,,26,26,0
4038044,M1L,2026-04-03,1529.2769077631267,1507.5376560720363,21.73925169109043,7.0,10.0,-3.0,0.7963703963487205,13.748805606291853,-12.952435209943133,-0.3144293618513673,0.8805136539487586,-1.194943015800126,1497.6671267151523,1474.2391097091124,23.42801700603991,0.0,1.3333333333333333,-1.3333333333333333,27,27,0
4038045,M1L,2026-04-06,1549.229956064619,1491.2653968952131,57.9645591694059,9.0,3.0,6.0,31.396159062000606,-3.1267092311079523,34.52286829310856,0.7966379269882364,-0.6509733828219463,1.4476113098101826,1493.3631592119075,1537.5249357309262,-44.16177651901876,3.0,0.75,2.25,27,27,0
4038046,M1L,2026-04-06,1495.0517770144634,1420.1816787242963,74.8700982901671,6.0,4.0,2.0,-30.95154320518577,-28.598193223729368,-2.353349981456404,-0.7840054038133769,-0.6708975527962746,-0.1131078510171023,1470.4778491652044,1479.0837677897227,-8.605918624518381,1.0,1.1428571428571428,-0.1428571428571428,27,27,0
4038047,M1L,2026-04-06,1455.751851120863,1500.0,-44.248148879137034,4.0,,,-15.30419952845159,,,-0.6363144367889084,,,1511.99718741108,,,0.8333333333333334,,,27,0,27
4038048,M1L,2026-04-10,1495.1900821374345,1478.6142189627142,16.575863174720325,4.0,6.0,-2.0,-11.698675945505329,-35.25368774327012,23.55501179776479,-0.16208740322772974,-1.0789967269864646,0.9169093237587349,1532.6561339590921,1448.18579240231,84.47034155678216,0.75,1.0,-0.25,28,28,0
4038049,M1L,2026-04-10,1500.0,1488.543677207676,11.456322792324045,,0.0,,,,,,-0.4773467830135052,,,1455.751851120863,,,,,0,1,-1
4038050,M1L,2026-04-10,1436.6192367760455,1467.208173913187,-30.588937137141556,6.0,7.0,-1.0,0.33601678463855933,-3.8152236906096277,4.151240475248187,-0.20188471350634096,0.2973358785384643,-0.4992205920448053,1470.7294807031035,1523.7042934310402,-52.97481272793675,1.1428571428571428,1.3333333333333333,-0.19047619047619047,28,28,0
4038051,M1L,2026-04-11,1498.3098707657693,1545.3052708223977,-46.99540005662834,10.0,9.0,1.0,11.904542388503387,15.194625005496391,-3.290082616993004,1.2511503670394366,0.6317488316657698,0.6194015353736668,1509.9398975648744,1497.405028461087,12.534869103787287,1.3333333333333333,3.0,-1.6666666666666667,28,28,0
4038052,M1L,2026-04-11,1538.5046930693936,1500.0,38.504693069393625,9.0,,,1.6814806218339982,,,0.2859471054427023,,,1511.918013931278,,,0.0,,,28,0,28
4038053,M1L,2026-04-18,1557.7542241468193,1509.5662055622265,48.18801858459278,11.0,3.0,8.0,27.610925284400082,,,1.3189729331792004,0.3985918984261021,0.9203810347530983,1503.4105502228763,1488.543677207676,14.866873015200326,3.0,,,29,1,28
